date,price,ret,f1,f2,regime,pBear,pNeutral,pBull
2002-02-21,1080.949951171875,-0.015631871250006313,-0.00683144244750693,0.011664284441751507,1.0,0.020999248180570147,0.9790007497811457,2.038284188247128e-09
2002-02-22,1089.8399658203125,0.008190626166710402,-0.004829999281824549,0.013120690385418757,1.0,0.050886031013984534,0.9491139685047133,4.813021901747477e-10
2002-02-25,1109.4300537109375,0.017815553217048752,0.0009486783288602752,0.01528124736513004,1.0,0.32059752362886856,0.6794024761963222,1.7480918454647352e-10
2002-02-26,1109.3800048828125,-4.5113215472625257e-05,0.0047504950329321,0.011799882751066481,1.0,0.15870677626098556,0.8412675764881743,2.5647250839978668e-05
2002-02-27,1109.8900146484375,0.0004596193974730767,0.0021577628631506583,0.011006991183187652,1.0,0.04011284111199903,0.9598079521549726,7.920673302845844e-05
2002-02-28,1106.72998046875,-0.002851220621874262,0.004713892988777069,0.007506252088911397,1.0,0.01032877182465358,0.9260987743186186,0.06357245385672777
2002-03-01,1131.780029296875,0.022381936598485197,0.007552155075132028,0.01040684904436727,1.0,0.01830710265058824,0.980613420111325,0.001079477238086651
2002-03-04,1153.8399658203125,0.019303840181350118,0.0078498124679923,0.010712929542938537,1.0,0.025072571286329046,0.9746898367503664,0.00023759196330473537
2002-03-05,1146.1400146484375,-0.006695693009898918,0.006519696509107042,0.01195182105538189,1.0,0.035792275757074596,0.9641863762559896,2.1347986935887057e-05
2002-03-06,1162.77001953125,0.014405318712671367,0.0093088363721467,0.011838852391678529,1.0,0.07588538047199872,0.9241002186782263,1.4400849775018858e-05
2002-03-07,1157.5400390625,-0.004508009010616654,0.008977478694398222,0.012192467924420377,1.0,0.12540831923198487,0.8745844570200724,7.223747942857106e-06
2002-03-08,1164.31005859375,0.0058315898377703235,0.005667409342255248,0.010185437642594776,1.0,0.039452902357884304,0.9596680105082269,0.0008790871338884548
2002-03-11,1168.260009765625,0.003386783532077331,0.00248399801240069,0.007580160544966483,1.0,0.00702057595914308,0.9443011912842932,0.04867823275656355
2002-03-12,1165.5799560546875,-0.002296691228401926,0.003363798368700088,0.006663515415377204,1.0,0.003924133163625559,0.7144399224947504,0.28163594434162387
2002-03-13,1154.0899658203125,-0.00990665447403849,-0.001498596268641883,0.00562116584977893,2.0,0.0018005297811938853,0.4724479185733894,0.5257515516454169
2002-03-14,1153.0400390625,-0.0009101583595807483,-0.0007790261384347019,0.005416425312204217,2.0,0.0006522602844723119,0.16015053810584548,0.839197201609682
2002-03-15,1166.1600341796875,0.011314362422678137,0.00031752837854686077,0.00697461052783691,2.0,0.000578057274557727,0.18172355523450962,0.8176983874909327
2002-03-18,1165.550048828125,-0.0005232085840543022,-0.00046447004467946583,0.006803746965433611,2.0,0.0006725306297744789,0.22357000486852271,0.7757574645017028
2002-03-19,1170.2900390625,0.004058494213817099,0.000806567043764339,0.006935089886436845,2.0,0.0006211900961595206,0.1885415810422908,0.8108372288615497
2002-03-20,1151.8499755859375,-0.015882290455984105,-0.00038856015262478394,0.008911571836039304,1.0,0.0029348356484488348,0.89944842005387,0.09761674429768125
2002-03-21,1153.5899658203125,0.0015094650990494785,9.536453910126141e-05,0.008935771735833759,1.0,0.0033572967992225086,0.9901517338688879,0.006490969331889416
2002-03-22,1148.699951171875,-0.004247963704122171,-0.0030171006862588,0.006982857157294979,1.0,0.0027630575214810348,0.9901379555349197,0.007098986943599268
2002-03-25,1131.8699951171875,-0.014759697779003211,-0.005864398525248582,0.008184559049105092,1.0,0.003409518101630199,0.9965484288445692,4.205305380053167e-05
2002-03-26,1138.489990234375,0.005831686535412217,-0.005509760060929558,0.008632969331287791,1.0,0.003618361525162586,0.9963587590078017,2.2879467035794392e-05
2002-03-27,1144.5799560546875,0.005334904674459295,-0.0012663210348408782,0.007650154115581887,1.0,0.0027926689207580036,0.9890179159603972,0.008189415118844802
2002-03-28,1147.3900146484375,0.0024520914651455783,-0.0010777957616216582,0.007727459918065161,1.0,0.002757919503937515,0.9876791801883491,0.009562900307713333
2002-04-01,1146.5400390625,-0.0007410649888486276,-0.0003764160185669496,0.007565341222130766,1.0,0.002820364331835077,0.9777969163132048,0.01938271935495999
2002-04-02,1136.760009765625,-0.008566626285035461,0.0008621982802266004,0.0052669129884467215,1.0,0.0028144396298385144,0.567498158101272,0.42968740226888963
2002-04-03,1125.4000244140625,-0.010043569573342737,-0.0023128529415243904,0.006042136539224345,1.0,0.0019553837995449435,0.5944831455021025,0.4035614706983523
2002-04-04,1126.3399658203125,0.000834857900930075,-0.0032128622962302343,0.005097192807717369,1.0,0.0020202742028790524,0.49978846163471263,0.4981912641624081
2002-04-05,1122.72998046875,-0.0032102055853968636,-0.004345321706338723,0.004275578486172329,2.0,0.00244632641899748,0.4310289759304107,0.5665246976505918
2002-04-08,1125.2900390625,0.0022776129022021863,-0.00374158612812856,0.004908216989061325,2.0,0.0018530780338339712,0.4091234872679359,0.5890234346982302
2002-04-09,1117.800048828125,-0.006678303392647855,-0.003363921549651039,0.004584389014150733,2.0,0.0012511364981903422,0.24976876006794801,0.7489801034338617
2002-04-10,1130.469970703125,0.011270938001751496,0.0008989799653678077,0.006062720229409402,2.0,0.00031202104452442717,0.07697424128217739,0.9227137376732982
