Date,Close
2005-08-26,48.96492004394531
2005-08-29,49.6253662109375
2005-08-30,49.40522384643555
2005-08-31,50.5059928894043
2005-09-01,50.5059928894043
2005-09-02,50.23269271850586
2005-09-06,50.984249114990234
2005-09-07,51.13608932495117
2005-09-08,50.847618103027344
2005-09-09,51.15885925292969
2005-09-12,51.386592864990234
2005-09-13,50.9918327331543
2005-09-14,50.40729522705078
2005-09-15,50.23269271850586
2005-09-16,50.81724548339844
2005-09-19,50.57430648803711
2005-09-20,49.84554672241211
2005-09-21,49.04084396362305
2005-09-22,49.29135513305664
2005-09-23,49.63249206542969
2005-09-26,49.967525482177734
2005-09-27,49.79999923706055
2005-09-28,49.73146438598633
2005-09-29,50.279727935791016
2005-09-30,50.55386734008789
2005-10-03,50.858455657958984
2005-10-04,50.089378356933594
2005-10-05,48.81009292602539
2005-10-06,48.37607192993164
2005-10-07,48.81009292602539
2005-10-10,48.2618522644043
2005-10-11,47.59174728393555
2005-10-12,46.92166519165039
2005-10-13,47.11202621459961
2005-10-14,47.90394973754883
2005-10-17,47.98772048950195
2005-10-18,47.34047317504883
2005-10-19,48.36084747314453
2005-10-20,47.46231460571289
2005-10-21,47.98772048950195
2005-10-24,49.03854751586914
2005-10-25,48.619747161865234
2005-10-26,48.36845397949219
2005-10-27,47.35570526123047
2005-10-28,48.01818084716797
2005-10-31,48.56642150878906
2005-11-01,48.81009292602539
2005-11-02,49.79240798950195
2005-11-03,49.967525482177734
2005-11-04,49.860931396484375
2005-11-07,50.04369354248047
2005-11-08,49.860931396484375
2005-11-09,50.0284538269043
2005-11-10,50.294979095458984
2005-11-11,50.58432388305664
2005-11-14,50.40157699584961
2005-11-15,49.67056655883789
2005-11-16,49.68579864501953
2005-11-17,50.546241760253906
2005-11-18,50.93459701538086
2005-11-21,51.45241165161133
2005-11-22,51.72653579711914
2005-11-23,51.78745651245117
2005-11-25,51.749359130859375
2005-11-28,51.06405258178711
2005-11-29,51.140193939208984
2005-11-30,51.361019134521484
2005-12-01,52.1986198425293
2005-12-02,52.404212951660156
2005-12-05,52.03111267089844
2005-12-06,52.1910285949707
2005-12-07,51.8712158203125
2005-12-08,52.00828552246094
2005-12-09,52.26715850830078
2005-12-12,52.42706298828125
2005-12-13,52.43467712402344
2005-12-14,52.37377166748047
2005-12-15,51.84075927734375
2005-12-16,51.65799331665039
2005-12-19,51.01836013793945
2005-12-20,51.00313949584961
2005-12-21,51.619903564453125
2005-12-22,51.9570198059082
2005-12-23,52.07931137084961
2005-12-27,51.29963684082031
2005-12-28,51.605403900146484
2005-12-29,51.33020782470703
2005-12-30,51.001522064208984
2006-01-03,52.018184661865234
2006-01-04,52.3010139465332
2006-01-05,52.5838508605957
2006-01-06,53.210662841796875
2006-01-09,53.562278747558594
2006-01-10,54.04385757446289
2006-01-11,53.95213317871094
2006-01-12,53.76103973388672
2006-01-13,53.783958435058594
2006-01-17,53.53174591064453
2006-01-18,53.41704559326172
2006-01-19,54.273197174072266
2006-01-20,53.654014587402344
2006-01-23,53.82219314575195
2006-01-24,54.42605972290039
2006-01-25,54.563663482666016
2006-01-26,55.351016998291016
2006-01-27,55.62620544433594
2006-01-30,55.465660095214844
2006-01-31,55.30516052246094
2006-02-01,55.878448486328125
2006-02-02,55.03759002685547
2006-02-03,54.86943054199219
2006-02-06,55.35863494873047
2006-02-07,54.46428298950195
2006-02-08,54.808265686035156
2006-02-09,54.52544403076172
2006-02-10,54.41077423095703
2006-02-13,54.05150604248047
2006-02-14,54.67831802368164
2006-02-15,55.15989303588867
2006-02-16,55.64912033081055
2006-02-17,55.53445053100586
2006-02-21,55.28987121582031
2006-02-22,55.664432525634766
2006-02-23,55.62620544433594
2006-02-24,56.0695686340332
2006-02-27,56.22243881225586
2006-02-28,55.4809684753418
2006-03-01,56.48999786376953
2006-03-02,56.2530403137207
2006-03-03,55.97020721435547
2006-03-06,55.53445053100586
2006-03-07,54.73185729980469
2006-03-08,54.92293167114258
2006-03-09,54.44136047363281
2006-03-10,55.282222747802734
2006-03-13,55.396846771240234
2006-03-14,56.008419036865234
2006-03-15,56.52056121826172
2006-03-16,56.39059066772461
2006-03-17,56.61994171142578
2006-03-20,56.58938217163086
2006-03-21,55.80202865600586
2006-03-22,56.6657829284668
2006-03-23,56.910423278808594
2006-03-24,57.384666442871094
2006-03-27,57.39231872558594
2006-03-28,57.093536376953125
2006-03-29,58.15081787109375
2006-03-30,57.99758529663086
2006-03-31,58.20441818237305
2006-04-03,57.72174835205078
2006-04-04,57.98225784301758
2006-04-05,58.281044006347656
2006-04-06,58.40364074707031
2006-04-07,57.46895217895508
2006-04-10,57.407657623291016
2006-04-11,56.38865661621094
2006-04-12,56.97858810424805
2006-04-13,57.12416458129883
2006-04-17,57.162479400634766
2006-04-18,58.76374435424805
2006-04-19,59.192779541015625
2006-04-20,58.878665924072266
2006-04-21,58.7484016418457
2006-04-24,58.281044006347656
2006-04-25,58.319358825683594
2006-04-26,58.273380279541016
2006-04-27,57.79069519042969
2006-04-28,58.38064193725586
2006-05-01,57.660457611083984
2006-05-02,58.449607849121094
2006-05-03,58.35000228881836
2006-05-04,59.062530517578125
2006-05-05,59.391963958740234
2006-05-08,59.47622299194336
2006-05-09,59.391963958740234
2006-05-10,59.031864166259766
2006-05-11,57.69877624511719
2006-05-12,56.31204605102539
2006-05-15,56.05921936035156
2006-05-16,56.15116500854492
2006-05-17,55.12453842163086
2006-05-18,54.603538513183594
2006-05-19,55.08621597290039
2006-05-22,54.47332000732422
2006-05-23,53.76841735839844
2006-05-24,54.18213653564453
2006-05-25,55.32374954223633
2006-05-26,55.65314865112305
2006-05-30,54.12086868286133
2006-05-31,55.06325149536133
2006-06-01,56.135841369628906
2006-06-02,56.09754180908203
2006-06-05,54.465641021728516
2006-06-06,54.23576736450195
2006-06-07,53.70714569091797
2006-06-08,53.75310516357422
2006-06-09,53.278072357177734
2006-06-12,52.052268981933594
2006-06-13,51.063907623291016
2006-06-14,51.67683410644531
2006-06-15,53.4466438293457
2006-06-16,52.749446868896484
2006-06-19,51.71515655517578
2006-06-20,51.65386199951172
2006-06-21,52.55791091918945
2006-06-22,52.36223602294922
2006-06-23,52.6768684387207
2006-06-26,53.32907485961914
2006-06-27,52.40827941894531
2006-06-28,52.63847732543945
2006-06-29,54.67189025878906
2006-06-30,55.04021453857422
2006-07-03,55.73078918457031
2006-07-05,54.91741943359375
2006-07-06,54.902095794677734
2006-07-07,54.08871078491211
2006-07-10,54.09639358520508
2006-07-11,54.572147369384766
2006-07-12,53.444183349609375
2006-07-13,52.23180389404297
2006-07-14,51.81744384765625
2006-07-17,51.74838638305664
2006-07-18,52.10136032104492
2006-07-19,53.32907485961914
2006-07-20,51.96323776245117
2006-07-21,51.21892166137695
2006-07-24,52.85332489013672
2006-07-25,52.98374938964844
2006-07-26,52.86867141723633
2006-07-27,52.36223602294922
2006-07-28,53.45949935913086
2006-07-31,53.46717071533203
2006-08-01,52.63078308105469
2006-08-02,53.32907485961914
2006-08-03,53.9736328125
2006-08-04,53.421142578125
2006-08-07,53.2139778137207
2006-08-08,52.47734451293945
2006-08-09,51.94788360595703
2006-08-10,52.40827941894531
2006-08-11,51.87113952636719
2006-08-14,52.1780891418457
2006-08-15,53.26767349243164
2006-08-16,54.03501510620117
2006-08-17,54.11940383911133
2006-08-18,54.43403244018555
2006-08-21,53.85084915161133
2006-08-22,54.02732849121094
2006-08-23,53.40581130981445
2006-08-24,53.31374740600586
2006-08-25,53.40581130981445
2006-08-28,53.9736328125
2006-08-29,54.67189025878906
2006-08-30,55.093936920166016
2006-08-31,55.070899963378906
2006-09-01,55.10927963256836
2006-09-05,55.60799026489258
2006-09-06,54.42634963989258
2006-09-07,53.94292068481445
2006-09-08,54.15011978149414
2006-09-11,54.08104705810547
2006-09-12,55.35482406616211
2006-09-13,55.82289123535156
2006-09-14,55.623374938964844
2006-09-15,55.75383377075195
2006-09-18,55.73845672607422
2006-09-19,55.49293899536133
2006-09-20,56.23723602294922
2006-09-21,55.63103485107422
2006-09-22,54.89440155029297
2006-09-25,55.54664611816406
2006-09-26,55.724456787109375
2006-09-27,56.1324348449707
2006-09-28,55.9091911315918
2006-09-29,55.42424011230469
2006-10-02,54.900794982910156
2006-10-03,54.82380294799805
2006-10-04,56.15553283691406
2006-10-05,56.87142562866211
2006-10-06,56.57892990112305
2006-10-09,57.00999450683594
2006-10-10,57.040802001953125
2006-10-11,56.817543029785156
2006-10-12,57.96453094482422
2006-10-13,58.42640686035156
2006-10-16,58.772789001464844
2006-10-17,58.48026657104492
2006-10-18,58.487972259521484
2006-10-19,58.772789001464844
2006-10-20,58.195465087890625
2006-10-23,58.31092071533203
2006-10-24,58.42640686035156
2006-10-25,58.81129455566406
2006-10-26,59.303958892822266
2006-10-27,58.61115646362305
2006-10-30,58.86516571044922
2006-10-31,58.680442810058594
2006-11-01,57.4102668762207
2006-11-02,57.32557678222656
2006-11-03,57.602718353271484
2006-11-06,58.27244186401367
2006-11-07,58.657318115234375
2006-11-08,58.95754623413086
2006-11-09,58.4187126159668
2006-11-10,58.903656005859375
2006-11-13,58.98831558227539
2006-11-14,60.127593994140625
2006-11-15,60.58177947998047
2006-11-16,60.535579681396484
2006-11-17,60.49707794189453
2006-11-20,60.58177947998047
2006-11-21,60.68184280395508
2006-11-22,60.75114059448242
2006-11-24,60.47399139404297
2006-11-27,59.11919403076172
2006-11-28,59.3193473815918
2006-11-29,60.0891227722168
2006-11-30,60.09682846069336
2006-12-01,59.87358856201172
2006-12-04,61.05904006958008
2006-12-05,61.10523986816406
2006-12-06,60.89739990234375
2006-12-07,60.635684967041016
2006-12-08,60.64337158203125
2006-12-11,60.79733657836914
2006-12-12,60.46630859375
2006-12-13,60.543270111083984
2006-12-14,60.78960037231445
2006-12-15,60.7357292175293
2006-12-18,59.97364807128906
2006-12-19,59.93519592285156
2006-12-20,60.28229522705078
2006-12-21,60.00398254394531
2006-12-22,59.609718322753906
2006-12-26,60.46006774902344
2006-12-27,61.17900466918945
2006-12-28,60.900691986083984
2006-12-29,60.3209342956543
2007-01-03,60.42141342163086
2007-01-04,60.58378982543945
2007-01-05,59.31595993041992
2007-01-08,59.08402633666992
2007-01-09,59.64061737060547
2007-01-10,60.1044807434082
2007-01-11,60.47552490234375
2007-01-12,61.05533981323242
2007-01-16,60.64558792114258
2007-01-17,60.382755279541016
2007-01-18,59.88029098510742
2007-01-19,60.1121940612793
2007-01-22,59.67156219482422
2007-01-23,60.23590087890625
2007-01-24,60.89295959472656
2007-01-25,60.127689361572266
2007-01-26,60.35184860229492
2007-01-29,60.87750244140625
2007-01-30,61.209922790527344
2007-01-31,61.341346740722656
2007-02-01,61.99844741821289
2007-02-02,62.03711700439453
2007-02-05,62.029354095458984
2007-02-06,62.183956146240234
2007-02-07,62.75602340698242
2007-02-08,62.65549850463867
2007-02-09,62.08345031738281
2007-02-12,61.91337966918945
2007-02-13,62.36949157714844
2007-02-14,62.46226119995117
2007-02-15,62.508644104003906
2007-02-16,62.74827194213867
2007-02-20,63.35125732421875
2007-02-21,63.46720886230469
2007-02-22,63.69139862060547
2007-02-23,63.35125732421875
2007-02-26,63.30485534667969
2007-02-27,60.336395263671875
2007-02-28,60.93934631347656
2007-03-01,60.62238311767578
2007-03-02,59.416439056396484
2007-03-05,58.11000061035156
2007-03-06,59.694759368896484
2007-03-07,59.50147247314453
2007-03-08,59.94987869262695
2007-03-09,60.43683624267578
2007-03-12,60.6069450378418
2007-03-13,59.05312728881836
2007-03-14,59.67927932739258
2007-03-15,60.143089294433594
2007-03-16,59.7333984375
2007-03-19,60.47552490234375
2007-03-20,60.954837799072266
2007-03-21,62.05252456665039
2007-03-22,62.05252456665039
2007-03-23,62.14857482910156
2007-03-26,62.01691818237305
2007-03-27,61.7303466796875
2007-03-28,61.30435562133789
2007-03-29,61.38179397583008
2007-03-30,61.5367317199707
2007-04-02,61.69159698486328
2007-04-03,62.3499755859375
2007-04-04,62.34223175048828
2007-04-05,62.303489685058594
2007-04-09,62.38870620727539
2007-04-10,62.582332611083984
2007-04-11,62.19504928588867
2007-04-12,62.61330032348633
2007-04-13,63.01610565185547
2007-04-16,63.88351821899414
2007-04-17,63.689903259277344
2007-04-18,63.31814193725586
2007-04-19,63.01610565185547
2007-04-20,63.75185012817383
2007-04-23,63.682167053222656
2007-04-24,63.65119552612305
2007-04-25,63.82932662963867
2007-04-26,64.18563079833984
2007-04-27,63.91454315185547
2007-04-30,62.535865783691406
2007-05-01,62.79142379760742
2007-05-02,63.62794876098633
2007-05-03,63.74409103393555
2007-05-04,64.1468734741211
2007-05-07,63.96099853515625
2007-05-08,63.73638153076172
2007-05-09,63.99195098876953
2007-05-10,63.20197677612305
2007-05-11,63.775108337402344
2007-05-14,63.21744155883789
2007-05-15,62.7139778137207
2007-05-16,63.0548095703125
2007-05-17,62.56682586669922
2007-05-18,63.302650451660156
2007-05-21,64.10041046142578
2007-05-22,64.49541473388672
2007-05-23,64.32504272460938
2007-05-24,63.48078536987305
2007-05-25,63.891265869140625
2007-05-29,64.47991943359375
2007-05-30,64.91366577148438
2007-05-31,65.26995849609375
2007-06-01,65.6030044555664
2007-06-04,65.67271423339844
2007-06-05,65.40938568115234
2007-06-06,64.68132019042969
2007-06-07,63.34136962890625
2007-06-08,64.17012786865234
2007-06-11,64.18563079833984
2007-06-12,63.12452697753906
2007-06-13,63.96870422363281
2007-06-14,64.54967498779297
2007-06-15,65.3164291381836
2007-06-18,65.19248962402344
2007-06-19,65.36290740966797
2007-06-20,64.2320556640625
2007-06-21,64.73552703857422
2007-06-22,64.22433471679688
2007-06-25,63.891265869140625
2007-06-26,63.41881561279297
2007-06-27,64.74325561523438
2007-06-28,64.73473358154297
2007-06-29,64.33123016357422
2007-07-02,65.16153717041016
2007-07-03,65.47197723388672
2007-07-05,65.5805892944336
2007-07-06,65.80565643310547
2007-07-09,65.74352264404297
2007-07-10,64.66487884521484
2007-07-11,65.05291748046875
2007-07-12,65.82112884521484
2007-07-13,65.88324737548828
2007-07-16,65.55731201171875
2007-07-17,65.60387420654297
2007-07-18,65.39435577392578
2007-07-19,65.5805892944336
2007-07-20,64.60281372070312
2007-07-23,64.36227416992188
2007-07-24,62.856773376464844
2007-07-25,62.623966217041016
2007-07-26,60.94780349731445
2007-07-27,59.46562576293945
2007-07-30,60.49771499633789
2007-07-31,59.83037567138672
2007-08-01,60.156288146972656
2007-08-02,60.629669189453125
2007-08-03,58.472328186035156
2007-08-06,59.000022888183594
2007-08-07,59.90796661376953
2007-08-08,61.70829772949219
2007-08-09,60.28818893432617
2007-08-10,60.575286865234375
2007-08-13,60.249385833740234
2007-08-14,59.217308044433594
2007-08-15,58.35594177246094
2007-08-16,59.65189743041992
2007-08-17,60.84695053100586
2007-08-20,60.89350128173828
2007-08-21,61.06419372558594
2007-08-22,61.793643951416016
2007-08-23,61.002159118652344
2007-08-24,61.793643951416016
2007-08-27,60.9400634765625
2007-08-28,59.40353775024414
2007-08-29,60.96333312988281
2007-08-30,60.55206298828125
2007-08-31,61.1030158996582
2007-09-04,61.88678741455078
2007-09-05,61.312557220458984
2007-09-06,61.32805252075195
2007-09-07,60.319244384765625
2007-09-10,59.481170654296875
2007-09-11,60.52099609375
2007-09-12,60.14075469970703
2007-09-13,60.28818893432617
2007-09-14,60.5986213684082
2007-09-17,59.931251525878906
2007-09-18,62.484317779541016
2007-09-19,63.32241439819336
2007-09-20,62.69382858276367
2007-09-21,62.82574462890625
2007-09-24,62.34464645385742
2007-09-25,62.09178924560547
2007-09-26,62.63634490966797
2007-09-27,63.009700775146484
2007-09-28,62.262943267822266
2007-10-01,63.81096267700195
2007-10-02,64.22323608398438
2007-10-03,64.0443115234375
2007-10-04,64.14546966552734
2007-10-05,65.44454193115234
2007-10-08,64.9544677734375
2007-10-09,65.48340606689453
2007-10-10,65.42898559570312
2007-10-11,64.69000244140625
2007-10-12,65.20340728759766
2007-10-15,64.44884490966797
2007-10-16,63.709835052490234
2007-10-17,63.95876693725586
2007-10-18,63.803165435791016
2007-10-19,61.52394104003906
2007-10-22,62.82305145263672
2007-10-23,63.305328369140625
2007-10-24,62.900821685791016
2007-10-25,62.745262145996094
2007-10-26,63.79543685913086
2007-10-29,63.72539138793945
2007-10-30,63.219757080078125
2007-10-31,64.03656005859375
2007-11-01,61.562835693359375
2007-11-02,61.86620330810547
2007-11-05,61.049415588378906
2007-11-06,62.20073318481445
2007-11-07,60.27149963378906
2007-11-08,60.45046615600586
2007-11-09,59.78143310546875
2007-11-12,59.20581817626953
2007-11-13,61.06501007080078
2007-11-14,60.714927673339844
2007-11-15,59.851470947265625
2007-11-16,59.34581756591797
2007-11-19,58.06230926513672
2007-11-20,58.39679718017578
2007-11-21,57.17548370361328
2007-11-23,58.3890380859375
2007-11-26,56.86433029174805
2007-11-27,57.52553939819336
2007-11-28,59.797035217285156
2007-11-29,59.283573150634766
2007-11-30,59.625885009765625
2007-12-03,58.92578125
2007-12-04,58.303409576416016
2007-12-05,59.462528228759766
2007-12-06,60.87049865722656
2007-12-07,61.05720138549805
2007-12-10,61.53948974609375
2007-12-11,59.39250183105469
2007-12-12,59.828121185302734
2007-12-13,59.50141143798828
2007-12-14,58.34233093261719
2007-12-17,57.44778060913086
2007-12-18,58.474571228027344
2007-12-19,58.886863708496094
2007-12-20,59.773685455322266
2007-12-21,61.142765045166016
2007-12-24,61.586151123046875
2007-12-26,61.87399673461914
2007-12-27,60.4042854309082
2007-12-28,59.75646209716797
2007-12-31,59.24129867553711
2008-01-02,58.66372299194336
2008-01-03,58.01590347290039
2008-01-04,56.26753234863281
2008-01-07,56.392433166503906
2008-01-08,54.6518440246582
2008-01-09,55.2060432434082
2008-01-10,55.96311569213867
2008-01-11,54.807979583740234
2008-01-14,55.26067352294922
2008-01-15,54.245994567871094
2008-01-16,54.30061721801758
2008-01-17,52.98155975341797
2008-01-18,52.46641159057617
2008-01-22,52.091758728027344
2008-01-23,53.871360778808594
2008-01-24,53.83233642578125
2008-01-25,53.442081451416016
2008-01-28,54.573822021484375
2008-01-29,54.714298248291016
2008-01-30,54.027462005615234
2008-01-31,55.36994552612305
2008-02-01,56.673423767089844
2008-02-04,56.03337097167969
2008-02-05,54.59722900390625
2008-02-06,53.871360778808594
2008-02-07,54.72211837768555
2008-02-08,54.3786735534668
2008-02-11,54.402095794677734
2008-02-12,54.83138656616211
2008-02-13,56.072383880615234
2008-02-14,54.77675247192383
2008-02-15,54.5347785949707
2008-02-19,55.2060432434082
2008-02-20,55.237247467041016
2008-02-21,54.18355941772461
2008-02-22,54.18355941772461
2008-02-25,55.237247467041016
2008-02-26,55.75239181518555
2008-02-27,55.72898483276367
2008-02-28,54.88603973388672
2008-02-29,53.746463775634766
2008-03-03,53.2313117980957
2008-03-04,52.91911697387695
2008-03-05,53.42645263671875
2008-03-06,51.646873474121094
2008-03-07,51.48295593261719
2008-03-10,50.34340286254883
2008-03-11,52.52888107299805
2008-03-12,51.92006301879883
2008-03-13,52.958133697509766
2008-03-14,51.62345886230469
2008-03-17,50.78049087524414
2008-03-18,53.11424255371094
2008-03-19,51.78738021850586
2008-03-20,52.66935729980469
2008-03-24,54.71764373779297
2008-03-25,54.897438049316406
2008-03-26,54.444034576416016
2008-03-27,53.94367980957031
2008-03-28,53.31040573120117
2008-03-31,53.38861846923828
2008-04-01,55.34308624267578
2008-04-02,55.47599792480469
2008-04-03,55.647979736328125
2008-04-04,55.6323356628418
2008-04-07,55.53853225708008
2008-04-08,55.483795166015625
2008-04-09,54.576934814453125
2008-04-10,55.15544891357422
2008-04-11,53.74042510986328
2008-04-14,53.576236724853516
2008-04-15,53.920230865478516
2008-04-16,55.66361618041992
2008-04-17,55.44472885131836
2008-04-18,56.031044006347656
2008-04-21,56.03887939453125
2008-04-22,55.014739990234375
2008-04-23,55.15544891357422
2008-04-24,55.68708419799805
2008-04-25,56.21088790893555
2008-04-28,56.58611297607422
2008-04-29,56.08576965332031
2008-04-30,55.819984436035156
2008-05-01,56.78157424926758
2008-05-02,56.719024658203125
2008-05-05,56.5001220703125
2008-05-06,56.96140670776367
2008-05-07,55.94504165649414
2008-05-08,56.062347412109375
2008-05-09,55.89814758300781
2008-05-12,57.12557601928711
2008-05-13,57.45392608642578
2008-05-14,57.38356399536133
2008-05-15,57.500816345214844
2008-05-16,57.813541412353516
2008-05-19,57.82918167114258
2008-05-20,57.61809539794922
2008-05-21,56.797210693359375
2008-05-22,57.20376205444336
2008-05-23,56.4532470703125
2008-05-27,57.32102584838867
2008-05-28,57.58682632446289
2008-05-29,58.17317199707031
2008-05-30,58.37644958496094
2008-06-02,57.844818115234375
2008-06-03,57.727516174316406
2008-06-04,58.0871696472168
2008-06-05,59.57256317138672
2008-06-06,57.79010009765625
2008-06-09,57.60247039794922
2008-06-10,57.180301666259766
2008-06-11,56.18743133544922
2008-06-12,56.304656982421875
2008-06-13,57.32102584838867
2008-06-16,57.68063735961914
2008-06-17,57.63375473022461
2008-06-18,57.172462463378906
2008-06-19,57.649375915527344
2008-06-20,56.73466873168945
2008-06-23,56.20304870605469
2008-06-24,55.272708892822266
2008-06-25,55.89814758300781
2008-06-26,54.459659576416016
2008-06-27,54.5143928527832
2008-06-30,53.98277282714844
2008-07-01,54.02184295654297
2008-07-02,52.48930740356445
2008-07-03,52.206817626953125
2008-07-07,51.54766845703125
2008-07-08,53.415279388427734
2008-07-09,51.98710632324219
2008-07-10,52.49715805053711
2008-07-11,52.787506103515625
2008-07-14,51.91647720336914
2008-07-15,51.69676971435547
2008-07-16,53.59575653076172
2008-07-17,53.67420959472656
2008-07-18,54.0508918762207
2008-07-21,54.71003723144531
2008-07-22,56.083309173583984
2008-07-23,56.44426727294922
2008-07-24,55.0161018371582
2008-07-25,55.4633674621582
2008-07-28,54.5217170715332
2008-07-29,55.8557243347168
2008-07-30,56.193153381347656
2008-07-31,55.965576171875
2008-08-01,56.03622055053711
2008-08-04,55.518272399902344
2008-08-05,56.467811584472656
2008-08-06,56.750301361083984
2008-08-07,55.90281677246094
2008-08-08,57.378074645996094
2008-08-11,58.75130081176758
2008-08-12,58.311885833740234
2008-08-13,58.523738861083984
2008-08-14,59.08872985839844
2008-08-15,58.93180847167969
2008-08-18,58.17058563232422
2008-08-19,57.20542526245117
2008-08-20,57.28390121459961
2008-08-21,56.62473678588867
2008-08-22,57.81751251220703
2008-08-25,56.546268463134766
2008-08-26,56.63258361816406
2008-08-27,57.30744552612305
2008-08-28,58.46882247924805
2008-08-29,57.966583251953125
2008-09-02,57.95090866088867
2008-09-03,58.186317443847656
2008-09-04,56.35793685913086
2008-09-05,56.21668243408203
2008-09-08,56.875831604003906
2008-09-09,55.56538009643555
2008-09-10,56.083309173583984
2008-09-11,56.436378479003906
2008-09-12,56.69536590576172
2008-09-15,54.152915954589844
2008-09-16,55.7144889831543
2008-09-17,53.203407287597656
2008-09-18,56.34226608276367
2008-09-19,58.853294372558594
2008-09-22,56.45994186401367
2008-09-23,55.706626892089844
2008-09-24,54.998905181884766
2008-09-25,55.28200149536133
2008-09-26,55.541481018066406
2008-09-29,51.153564453125
2008-09-30,53.47334289550781
2008-10-01,52.70269775390625
2008-10-02,49.99756622314453
2008-10-03,49.30555725097656
2008-10-06,46.96217346191406
2008-10-07,43.87958908081055
2008-10-08,42.82585144042969
2008-10-09,39.310760498046875
2008-10-10,41.24522018432617
2008-10-13,44.807491302490234
2008-10-14,43.549320220947266
2008-10-15,39.64105224609375
2008-10-16,42.2360725402832
2008-10-17,41.04863357543945
2008-10-20,43.00669860839844
2008-10-21,41.81929016113281
2008-10-22,39.703948974609375
2008-10-23,38.52439880371094
2008-10-24,37.09318542480469
2008-10-27,35.276668548583984
2008-10-28,38.0997428894043
2008-10-29,38.29634094238281
2008-10-30,40.44313430786133
2008-10-31,42.267520904541016
2008-11-03,42.32257080078125
2008-11-04,42.810115814208984
2008-11-05,40.5689697265625
2008-11-06,38.996219635009766
2008-11-07,39.80617904663086
2008-11-10,38.8861198425293
2008-11-11,38.04471206665039
2008-11-12,35.82712936401367
2008-11-13,38.7760124206543
2008-11-14,35.89004135131836
2008-11-17,35.583351135253906
2008-11-18,35.41035079956055
2008-11-19,32.52436828613281
2008-11-20,30.298948287963867
2008-11-21,31.958173751831055
2008-11-24,34.20720291137695
2008-11-25,34.773399353027344
2008-11-26,36.857276916503906
2008-11-28,37.22686767578125
2008-12-01,33.043365478515625
2008-12-02,34.78126525878906
