Date,pct_below_200dma,n_constituents
2007-01-10,18.592964824120603,398
2007-01-11,16.834170854271356,398
2007-01-12,14.824120603015075,398
2007-01-16,15.075376884422111,398
2007-01-17,15.577889447236181,398
2007-01-18,16.834170854271356,398
2007-01-19,15.075376884422111,398
2007-01-22,16.08040201005025,398
2007-01-23,14.824120603015075,398
2007-01-24,13.316582914572864,398
2007-01-25,15.577889447236181,398
2007-01-26,16.331658291457288,398
2007-01-29,16.08040201005025,398
2007-01-30,14.824120603015075,398
2007-01-31,13.06532663316583,398
2007-02-01,12.56281407035176,398
2007-02-02,11.306532663316583,398
2007-02-05,12.06030150753769,398
2007-02-06,11.306532663316583,398
2007-02-07,11.557788944723619,398
2007-02-08,11.306532663316583,398
2007-02-09,12.56281407035176,398
2007-02-12,12.56281407035176,398
2007-02-13,12.56281407035176,398
2007-02-14,11.055276381909549,398
2007-02-15,11.306532663316583,398
2007-02-16,11.055276381909549,398
2007-02-20,9.798994974874372,398
2007-02-21,8.542713567839195,398
2007-02-22,8.040201005025125,398
2007-02-23,8.040201005025125,398
2007-02-26,8.542713567839195,398
2007-02-27,16.08040201005025,398
2007-02-28,15.577889447236181,398
2007-03-01,16.331658291457288,398
2007-03-02,21.608040201005025,398
2007-03-05,27.386934673366834,398
2007-03-06,23.115577889447238,398
2007-03-07,22.8643216080402,398
2007-03-08,19.34673366834171,398
2007-03-09,19.597989949748744,398
2007-03-12,19.34673366834171,398
2007-03-13,27.81954887218045,399
2007-03-14,25.81453634085213,399
2007-03-15,22.80701754385965,399
2007-03-16,25.31328320802005,399
2007-03-19,21.303258145363408,399
2007-03-20,21.55388471177945,399
2007-03-21,15.789473684210526,399
2007-03-22,17.04260651629073,399
2007-03-23,17.293233082706767,399
2007-03-26,16.541353383458645,399
2007-03-27,18.295739348370926,399
2007-03-28,20.30075187969925,399
2007-03-29,20.551378446115287,399
2007-03-30,21.05263157894737,399
2007-04-02,21.05263157894737,399
2007-04-03,18.796992481203006,399
2007-04-04,18.796992481203006,399
2007-04-05,17.794486215538846,399
2007-04-09,18.045112781954888,399
2007-04-10,17.54385964912281,399
2007-04-11,19.29824561403509,399
2007-04-12,18.295739348370926,399
2007-04-13,16.791979949874687,399
2007-04-16,14.035087719298245,399
2007-04-17,14.285714285714286,399
2007-04-18,14.035087719298245,399
2007-04-19,14.536340852130326,399
2007-04-20,13.533834586466165,399
2007-04-23,13.784461152882205,399
2007-04-24,14.285714285714286,399
2007-04-25,12.781954887218046,399
2007-04-26,13.032581453634085,399
2007-04-27,13.784461152882205,399
2007-04-30,16.290726817042607,399
2007-05-01,16.290726817042607,399
2007-05-02,15.037593984962406,399
2007-05-03,14.536340852130326,399
2007-05-04,15.538847117794486,399
2007-05-07,14.285714285714286,399
2007-05-08,16.040100250626566,399
2007-05-09,15.538847117794486,399
2007-05-10,17.54385964912281,399
2007-05-11,15.789473684210526,399
2007-05-14,17.04260651629073,399
2007-05-15,18.045112781954888,399
2007-05-16,16.040100250626566,399
2007-05-17,18.045112781954888,399
2007-05-18,17.04260651629073,399
2007-05-21,17.293233082706767,399
2007-05-22,15.538847117794486,399
2007-05-23,17.293233082706767,399
2007-05-24,21.303258145363408,399
2007-05-25,20.30075187969925,399
2007-05-29,18.546365914786968,399
2007-05-30,15.037593984962406,399
2007-05-31,14.536340852130326,399
2007-06-01,12.781954887218046,399
2007-06-04,13.032581453634085,399
2007-06-05,15.789473684210526,399
2007-06-06,17.794486215538846,399
2007-06-07,25.81453634085213,399
2007-06-08,22.05513784461153,399
2007-06-11,23.05764411027569,399
2007-06-12,26.817042606516292,399
2007-06-13,22.80701754385965,399
2007-06-14,21.55388471177945,399
2007-06-15,19.79949874686717,399
2007-06-18,20.80200501253133,399
2007-06-19,21.05263157894737,399
2007-06-20,24.31077694235589,399
2007-06-21,24.31077694235589,399
2007-06-22,27.81954887218045,399
2007-06-25,27.56892230576441,399
2007-06-26,29.82456140350877,399
2007-06-27,26.06516290726817,399
2007-06-28,25.56390977443609,399
2007-06-29,27.56892230576441,399
2007-07-02,25.06265664160401,399
2007-07-03,24.81203007518797,399
2007-07-05,23.80952380952381,399
2007-07-06,23.05764411027569,399
2007-07-09,24.31077694235589,399
2007-07-10,29.573934837092732,399
2007-07-11,26.817042606516292,399
2007-07-12,24.06015037593985,399
2007-07-13,23.30827067669173,399
2007-07-16,24.06015037593985,399
2007-07-17,25.31328320802005,399
2007-07-18,25.31328320802005,399
2007-07-19,25.06265664160401,399
2007-07-20,28.571428571428573,399
2007-07-23,28.07017543859649,399
2007-07-24,34.08521303258146,399
2007-07-25,34.08521303258146,399
2007-07-26,42.35588972431078,399
2007-07-27,46.61654135338346,399
2007-07-30,42.10526315789474,399
2007-07-31,46.61654135338346,399
2007-08-01,44.3609022556391,399
2007-08-02,42.10526315789474,399
2007-08-03,50.25,400
2007-08-06,42.25,400
2007-08-07,41.5,400
2007-08-08,38.0,400
2007-08-09,48.25,400
2007-08-10,45.25,400
2007-08-13,45.0,400
2007-08-14,54.0,400
2007-08-15,58.25,400
2007-08-16,58.5,400
2007-08-17,49.5,400
2007-08-20,49.25,400
2007-08-21,48.5,400
2007-08-22,41.75,400
2007-08-23,44.5,400
2007-08-24,41.25,400
2007-08-27,45.0,400
2007-08-28,54.25,400
2007-08-29,46.25,400
2007-08-30,47.5,400
2007-08-31,44.25,400
2007-09-04,40.5,400
2007-09-05,46.5,400
2007-09-06,43.39152119700748,401
2007-09-07,49.37655860349127,401
2007-09-10,50.87281795511222,401
2007-09-11,47.13216957605985,401
2007-09-12,48.12967581047381,401
2007-09-13,46.13466334164588,401
2007-09-14,45.13715710723192,401
2007-09-17,47.38154613466334,401
2007-09-18,34.66334164588529,401
2007-09-19,31.920199501246884,401
2007-09-20,35.66084788029925,401
2007-09-21,35.66084788029925,401
2007-09-24,37.65586034912718,401
2007-09-25,38.90274314214464,401
2007-09-26,35.16209476309227,401
2007-09-27,33.16708229426434,401
2007-09-28,35.16209476309227,401
2007-10-01,31.17206982543641,401
2007-10-02,29.67581047381546,401
2007-10-03,30.174563591022444,401
2007-10-04,30.673316708229425,401
2007-10-05,25.935162094763093,401
2007-10-08,28.428927680798004,401
2007-10-09,26.433915211970074,401
2007-10-10,27.43142144638404,401
2007-10-11,28.92768079800499,401
2007-10-12,27.43142144638404,401
2007-10-15,32.66832917705736,401
2007-10-16,35.411471321695764,401
2007-10-17,34.66334164588529,401
2007-10-18,35.910224438902745,401
2007-10-19,43.14214463840399,401
2007-10-22,40.14962593516209,401
2007-10-23,39.15211970074813,401
2007-10-24,39.900249376558605,401
2007-10-25,39.900249376558605,401
2007-10-26,36.15960099750623,401
2007-10-29,36.15960099750623,401
2007-10-30,38.15461346633416,401
2007-10-31,32.917705735660846,401
2007-11-01,43.39152119700748,401
2007-11-02,43.14214463840399,401
2007-11-05,45.13715710723192,401
2007-11-06,41.64588528678304,401
2007-11-07,50.12468827930174,401
2007-11-08,47.38154613466334,401
2007-11-09,51.3715710723192,401
2007-11-12,51.87032418952619,401
2007-11-13,45.13715710723192,401
2007-11-14,47.38154613466334,401
2007-11-15,50.12468827930174,401
2007-11-16,49.12718204488778,401
2007-11-19,53.61596009975062,401
2007-11-20,52.119700748129674,401
2007-11-21,55.61097256857855,401
2007-11-23,52.61845386533666,401
2007-11-26,57.1072319201995,401
2007-11-27,55.11221945137157,401
2007-11-28,47.13216957605985,401
2007-11-29,47.38154613466334,401
2007-11-30,45.13715710723192,401
2007-12-03,46.63341645885287,401
2007-12-04,47.63092269326683,401
2007-12-05,44.63840399002494,401
2007-12-06,39.900249376558605,401
2007-12-07,39.65087281795511,401
2007-12-10,38.15461346633416,401
2007-12-11,44.38902743142145,401
2007-12-12,43.14214463840399,401
2007-12-13,42.8927680798005,401
2007-12-14,48.37905236907731,401
2007-12-17,53.61596009975062,401
2007-12-18,52.86783042394015,401
2007-12-19,52.36907730673317,401
2007-12-20,50.62344139650873,401
2007-12-21,47.13216957605985,401
2007-12-24,44.38902743142145,401
2007-12-26,44.63840399002494,401
2007-12-27,48.87780548628429,401
2007-12-28,49.37655860349127,401
2007-12-31,51.12219451371571,401
2008-01-02,56.60847880299252,401
2008-01-03,58.35411471321696,401
2008-01-04,61.44278606965174,402
2008-01-07,60.69651741293532,402
2008-01-08,64.42786069651741,402
2008-01-09,63.18407960199005,402
2008-01-10,62.43781094527363,402
2008-01-11,64.51612903225806,403
2008-01-14,62.531017369727046,403
2008-01-15,67.74193548387096,403
2008-01-16,69.23076923076923,403
2008-01-17,75.93052109181141,403
2008-01-18,77.41935483870968,403
2008-01-22,80.89330024813896,403
2008-01-23,77.41935483870968,403
2008-01-24,77.41935483870968,403
2008-01-25,79.15632754342431,403
2008-01-28,76.67493796526054,403
2008-01-29,75.18610421836229,403
2008-01-30,77.1712158808933,403
2008-01-31,71.712158808933,403
2008-02-01,65.5940594059406,404
2008-02-04,69.05940594059406,404
2008-02-05,77.22772277227723,404
2008-02-06,78.96039603960396,404
2008-02-07,75.99009900990099,404
2008-02-08,77.72277227722772,404
2008-02-11,75.99009900990099,404
2008-02-12,74.5049504950495,404
2008-02-13,72.02970297029702,404
2008-02-14,75.99009900990099,404
2008-02-15,76.54320987654322,405
2008-02-19,75.86206896551724,406
2008-02-20,73.89162561576354,406
2008-02-21,77.83251231527093,406
2008-02-22,76.10837438423646,406
2008-02-25,70.6896551724138,406
2008-02-26,67.48768472906404,406
2008-02-27,69.45812807881774,406
2008-02-28,71.99017199017199,407
2008-02-29,77.64127764127764,407
2008-03-03,76.90417690417691,407
2008-03-04,76.65847665847666,407
2008-03-05,75.67567567567568,407
2008-03-06,78.86977886977887,407
2008-03-07,81.08108108108108,407
2008-03-10,85.5036855036855,407
2008-03-11,78.62407862407862,407
2008-03-12,78.62407862407862,407
2008-03-13,78.13267813267814,407
2008-03-14,81.57248157248158,407
2008-03-17,83.78378378378379,407
2008-03-18,75.42997542997543,407
2008-03-19,79.6068796068796,407
2008-03-20,75.42997542997543,407
2008-03-24,70.51597051597052,407
2008-03-25,69.53316953316953,407
2008-03-26,72.48157248157248,407
2008-03-27,73.71007371007371,407
2008-03-28,75.67567567567568,407
2008-03-31,74.75490196078431,408
2008-04-01,64.70588235294117,408
2008-04-02,64.70588235294117,408
2008-04-03,62.990196078431374,408
2008-04-04,62.745098039215684,408
2008-04-07,62.5,408
2008-04-08,64.05867970660147,409
2008-04-09,67.97066014669926,409
2008-04-10,66.99266503667482,409
2008-04-11,72.86063569682152,409
2008-04-14,72.86063569682152,409
2008-04-15,70.4156479217604,409
2008-04-16,60.880195599022,409
2008-04-17,61.36919315403423,409
2008-04-18,55.99022004889976,409
2008-04-21,57.701711491442545,409
2008-04-22,62.10268948655257,409
2008-04-23,57.45721271393643,409
2008-04-24,54.52322738386308,409
2008-04-25,52.32273838630807,409
2008-04-28,52.07823960880196,409
2008-04-29,53.0562347188264,409
2008-04-30,54.034229828850854,409
2008-05-01,46.69926650366748,409
2008-05-02,45.965770171149146,409
2008-05-05,48.41075794621027,409
2008-05-06,46.45476772616137,409
2008-05-07,51.83374083129584,409
2008-05-08,50.122249388753055,409
2008-05-09,50.36674816625917,409
2008-05-12,46.58536585365854,410
2008-05-13,46.829268292682926,410
2008-05-14,44.146341463414636,410
2008-05-15,40.24390243902439,410
2008-05-16,40.48780487804878,410
2008-05-19,39.26829268292683,410
2008-05-20,43.65853658536585,410
2008-05-21,48.292682926829265,410
2008-05-22,48.292682926829265,410
2008-05-23,52.4390243902439,410
2008-05-27,51.21951219512195,410
2008-05-28,48.78048780487805,410
2008-05-29,44.8780487804878,410
2008-05-30,44.146341463414636,410
2008-06-02,50.0,410
2008-06-03,51.46341463414634,410
2008-06-04,48.048780487804876,410
2008-06-05,41.21951219512195,410
2008-06-06,54.63414634146341,410
2008-06-09,54.63414634146341,410
2008-06-10,55.1219512195122,410
2008-06-11,60.73170731707317,410
2008-06-12,59.02439024390244,410
2008-06-13,54.63414634146341,410
2008-06-16,53.170731707317074,410
2008-06-17,55.609756097560975,410
2008-06-18,58.292682926829265,410
2008-06-19,56.09756097560975,410
2008-06-20,60.73170731707317,410
2008-06-23,61.707317073170735,410
2008-06-24,63.170731707317074,410
2008-06-25,60.73170731707317,410
2008-06-26,68.78048780487805,410
2008-06-27,69.7560975609756,410
2008-06-30,70.2439024390244,410
2008-07-01,69.7560975609756,410
2008-07-02,74.39024390243902,410
2008-07-03,74.8780487804878,410
2008-07-07,76.58536585365853,410
2008-07-08,70.0,410
2008-07-09,74.14634146341463,410
2008-07-10,71.95121951219512,410
2008-07-11,73.41463414634147,410
2008-07-14,75.60975609756098,410
2008-07-15,76.58536585365853,410
2008-07-16,70.97560975609755,410
2008-07-17,69.26829268292683,410
2008-07-18,67.8048780487805,410
2008-07-21,67.5609756097561,410
2008-07-22,64.63414634146342,410
2008-07-23,63.65853658536585,410
2008-07-24,70.0,410
2008-07-25,69.02439024390245,410
2008-07-28,70.97560975609755,410
2008-07-29,66.09756097560975,410
2008-07-30,63.90243902439025,410
2008-07-31,65.1219512195122,410
2008-08-01,66.82926829268293,410
2008-08-04,67.5609756097561,410
2008-08-05,59.51219512195122,410
2008-08-06,59.02439024390244,410
2008-08-07,62.68292682926829,410
2008-08-08,54.146341463414636,410
2008-08-11,50.851581508515814,411
2008-08-12,54.50121654501216,411
2008-08-13,54.98783454987834,411
2008-08-14,53.5279805352798,411
2008-08-15,50.851581508515814,411
2008-08-18,53.5279805352798,411
2008-08-19,57.66423357664234,411
2008-08-20,55.71776155717762,411
2008-08-21,57.420924574209245,411
2008-08-22,52.06812652068127,411
2008-08-25,57.66423357664234,411
2008-08-26,57.17761557177616,411
2008-08-27,53.284671532846716,411
2008-08-28,48.175182481751825,411
2008-08-29,52.55474452554745,411
2008-09-02,51.45631067961165,412
2008-09-03,53.398058252427184,412
2008-09-04,62.62135922330097,412
2008-09-05,62.13592233009709,412
2008-09-08,54.85436893203884,412
2008-09-09,62.13592233009709,412
2008-09-10,62.13592233009709,412
2008-09-11,58.49514563106796,412
2008-09-12,58.00970873786408,412
2008-09-15,67.23300970873787,412
2008-09-16,60.922330097087375,412
2008-09-17,72.0873786407767,412
2008-09-18,60.922330097087375,412
2008-09-19,51.699029126213595,412
2008-09-22,66.01941747572816,412
2008-09-23,70.3883495145631,412
2008-09-24,70.87378640776699,412
2008-09-25,65.29126213592232,412
2008-09-26,65.04854368932038,412
2008-09-29,78.39805825242719,412
2008-09-30,72.0873786407767,412
2008-10-01,73.30097087378641,412
2008-10-02,80.58252427184466,412
2008-10-03,82.76699029126213,412
2008-10-06,89.80582524271844,412
2008-10-07,93.44660194174757,412
2008-10-08,94.66019417475728,412
2008-10-09,99.02912621359224,412
2008-10-10,97.33009708737865,412
2008-10-13,92.47572815533981,412
2008-10-14,94.1747572815534,412
2008-10-15,98.30508474576271,413
2008-10-16,95.64164648910412,413
2008-10-17,96.12590799031477,413
2008-10-20,94.67312348668281,413
2008-10-21,95.39951573849879,413
2008-10-22,96.3680387409201,413
2008-10-23,96.61016949152543,413
2008-10-24,97.82082324455206,413
2008-10-27,98.06295399515739,413
2008-10-28,95.64164648910412,413
2008-10-29,95.88377723970945,413
2008-10-30,93.46246973365618,413
2008-10-31,91.76755447941889,413
2008-11-03,92.49394673123487,413
2008-11-04,89.58837772397095,413
2008-11-05,94.67312348668281,413
2008-11-06,95.64164648910412,413
2008-11-07,94.67312348668281,413
2008-11-10,95.39951573849879,413
2008-11-11,97.09443099273608,413
2008-11-12,97.57869249394673,413
2008-11-13,94.91525423728814,413
2008-11-14,96.85230024213075,413
2008-11-17,96.61016949152543,413
2008-11-18,96.85230024213075,413
2008-11-19,97.82082324455206,413
2008-11-20,99.0314769975787,413
2008-11-21,97.82082324455206,413
2008-11-24,96.61016949152543,413
2008-11-25,97.3365617433414,413
2008-11-26,95.39951573849879,413
2008-11-28,94.67312348668281,413
2008-12-01,98.30508474576271,413
2008-12-02,97.57869249394673,413
2008-12-03,96.12590799031477,413
2008-12-04,97.09443099273608,413
2008-12-05,95.39951573849879,413
2008-12-08,94.18886198547216,413
2008-12-09,96.85230024213075,413
2008-12-10,96.12590799031477,413
2008-12-11,97.57869249394673,413
2008-12-12,96.61016949152543,413
2008-12-15,96.85230024213075,413
2008-12-16,93.46246973365618,413
2008-12-17,94.18886198547216,413
2008-12-18,94.91525423728814,413
2008-12-19,94.18886198547216,413
2008-12-22,94.91525423728814,413
2008-12-23,94.91525423728814,413
2008-12-24,94.67312348668281,413
2008-12-26,94.67312348668281,413
2008-12-29,94.92753623188406,414
2008-12-30,94.20289855072464,414
2008-12-31,93.01204819277109,415
2009-01-02,90.12048192771084,415
2009-01-05,90.8433734939759,415
2009-01-06,91.80722891566265,415
2009-01-07,93.97590361445783,415
2009-01-08,93.25301204819277,415
2009-01-09,94.4578313253012,415
2009-01-12,95.18072289156626,415
2009-01-13,95.90361445783132,415
2009-01-14,97.10843373493977,415
2009-01-15,96.3855421686747,415
2009-01-16,94.93975903614458,415
2009-01-20,96.62650602409639,415
2009-01-21,94.4578313253012,415
2009-01-22,94.93975903614458,415
2009-01-23,95.42168674698796,415
2009-01-26,94.21686746987952,415
2009-01-27,93.97590361445783,415
2009-01-28,92.04819277108433,415
2009-01-29,94.21686746987952,415
2009-01-30,94.4578313253012,415
2009-02-02,93.49397590361446,415
2009-02-03,92.53012048192771,415
2009-02-04,92.7710843373494,415
2009-02-05,92.0673076923077,416
2009-02-06,90.86538461538461,416
2009-02-09,91.10576923076923,416
2009-02-10,94.23076923076923,416
2009-02-11,93.50961538461539,416
2009-02-12,92.54807692307692,416
2009-02-13,92.0673076923077,416
2009-02-17,95.1923076923077,416
2009-02-18,95.4326923076923,416
2009-02-19,95.4326923076923,416
2009-02-20,95.44364508393285,417
2009-02-23,96.88249400479616,417
2009-02-24,95.44364508393285,417
2009-02-25,96.64268585131894,417
2009-02-26,97.3621103117506,417
2009-02-27,97.60191846522781,417
2009-03-02,98.32134292565948,417
2009-03-03,98.32134292565948,417
2009-03-04,97.84172661870504,417
2009-03-05,98.32134292565948,417
2009-03-06,98.56115107913669,417
2009-03-09,98.56115107913669,417
2009-03-10,97.60191846522781,417
2009-03-11,97.3621103117506,417
2009-03-12,95.92326139088729,417
2009-03-13,96.1630695443645,417
2009-03-16,96.88249400479616,417
2009-03-17,95.44364508393285,417
2009-03-18,93.28537170263789,417
2009-03-19,93.76498800959233,417
2009-03-20,95.20383693045564,417
2009-03-23,89.92805755395683,417
2009-03-24,92.32613908872902,417
2009-03-25,91.60671462829737,417
2009-03-26,87.76978417266187,417
2009-03-27,90.16786570743405,417
2009-03-30,92.32613908872902,417
2009-03-31,90.64748201438849,417
2009-04-01,88.51674641148325,418
2009-04-02,85.88516746411483,418
2009-04-03,82.53588516746412,418
2009-04-06,85.88516746411483,418
2009-04-07,88.51674641148325,418
2009-04-08,85.88516746411483,418
2009-04-09,79.1866028708134,418
2009-04-13,78.94736842105263,418
2009-04-14,83.01435406698565,418
2009-04-15,79.66507177033493,418
2009-04-16,73.92344497607655,418
2009-04-17,72.2488038277512,418
2009-04-20,83.49282296650718,418
2009-04-21,76.79425837320574,418
2009-04-22,77.03349282296651,418
2009-04-23,76.55502392344498,418
2009-04-24,72.00956937799043,418
2009-04-27,72.96650717703349,418
2009-04-28,72.72727272727273,418
2009-04-29,65.78947368421052,418
2009-04-30,63.63636363636363,418
2009-05-01,64.35406698564593,418
2009-05-04,54.54545454545455,418
2009-05-05,56.2200956937799,418
2009-05-06,55.74162679425837,418
2009-05-07,59.80861244019139,418
2009-05-08,50.717703349282296,418
2009-05-11,58.3732057416268,418
2009-05-12,58.85167464114833,418
2009-05-13,71.77033492822966,418
2009-05-14,66.50717703349282,418
2009-05-15,68.18181818181819,418
2009-05-18,55.74162679425837,418
2009-05-19,56.9377990430622,418
2009-05-20,56.9377990430622,418
2009-05-21,62.44019138755981,418
2009-05-22,62.44019138755981,418
2009-05-26,51.43540669856459,418
2009-05-27,57.177033492822964,418
2009-05-28,54.30622009569378,418
2009-05-29,47.84688995215311,418
2009-06-01,37.55980861244019,418
2009-06-02,34.44976076555024,418
2009-06-03,38.995215311004785,418
2009-06-04,36.1244019138756,418
2009-06-05,37.08133971291866,418
2009-06-08,37.79904306220096,418
2009-06-09,36.60287081339713,418
2009-06-10,36.36363636363637,418
2009-06-11,36.36363636363637,418
2009-06-12,33.014354066985646,418
2009-06-15,39.952153110047846,418
2009-06-16,42.822966507177036,418
2009-06-17,42.822966507177036,418
2009-06-18,38.27751196172249,418
2009-06-19,37.08133971291866,418
2009-06-22,44.97607655502392,418
2009-06-23,44.01913875598086,418
2009-06-24,41.38755980861244,418
2009-06-25,31.818181818181817,418
2009-06-26,31.818181818181817,418
2009-06-29,28.708133971291865,418
2009-06-30,28.708133971291865,418
2009-07-01,26.555023923444978,418
2009-07-02,38.038277511961724,418
2009-07-06,34.21052631578947,418
2009-07-07,43.7799043062201,418
2009-07-08,44.25837320574163,418
2009-07-09,41.866028708133975,418
2009-07-10,42.58373205741627,418
2009-07-13,33.25358851674641,418
2009-07-14,30.14354066985646,418
2009-07-15,22.727272727272727,418
2009-07-16,19.85645933014354,418
2009-07-17,22.727272727272727,418
2009-07-20,16.74641148325359,418
2009-07-21,16.028708133971293,418
2009-07-22,15.07177033492823,418
2009-07-23,11.483253588516746,418
2009-07-24,10.76555023923445,418
2009-07-27,11.722488038277511,418
2009-07-28,10.526315789473685,418
2009-07-29,10.76555023923445,418
2009-07-30,10.047846889952153,418
2009-07-31,10.287081339712918,418
2009-08-03,8.61244019138756,418
2009-08-04,7.416267942583732,418
2009-08-05,7.416267942583732,418
2009-08-06,9.090909090909092,418
2009-08-07,6.698564593301436,418
2009-08-10,6.45933014354067,418
2009-08-11,8.61244019138756,418
2009-08-12,7.416267942583732,418
2009-08-13,6.698564593301436,418
2009-08-14,7.416267942583732,418
2009-08-17,9.090909090909092,418
2009-08-18,8.133971291866029,418
2009-08-19,7.177033492822966,418
2009-08-20,5.980861244019139,418
2009-08-21,3.588516746411483,418
2009-08-24,4.0669856459330145,418
2009-08-25,3.827751196172249,418
2009-08-26,3.588516746411483,418
